,Col 0,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7
Index 185,-3.323984977788526,-1.8653052662774527,-13.439599495768356,-0.09087903224029686,-0.31325734911208347,-14.014777782528792,5.722384645327741,0.7940852134295915
Index 186,10.092300222906541,9.380206701890497,-5.362431216891901,-6.958377177078555,-0.44002922264653715,-12.22817798443205,18.323049253407074,-0.5806886283307549
Index 187,10.01076967483045,7.030446826141815,-7.719844600449877,6.315775487521855,-10.777052444204703,2.3547457848690385,-7.933084740460884,-22.826898613579793
Index 188,-10.903685717942338,8.96474930720862,-8.374581002110657,-11.45360681727287,15.990950118841576,-14.146402488829874,-16.9571805923037,8.118445773106155
Index 189,-3.073349204350617,-7.088797487409372,-6.651324850052577,-12.293610631850429,-5.62669406421557,16.406124494092598,-17.99304152422973,1.2765868910338427
Index 190,6.9072565233886385,-1.9568871675090445,3.845348081347743,-10.567267887878648,14.419793837740265,-8.236629513796323,28.040194973584374,-6.162743905078685
Index 191,4.192759362598079,5.798240890575817,-6.004799520204694,-2.2510141681867264,-9.264144722139806,-15.96355333083104,-3.1391187645733183,-9.062040412616357
Index 192,4.961583972069078,-17.54819656198177,8.393341813764021,2.554814850189022,12.372596561256605,-10.113387639479958,5.802505837451701,-9.484494227606753
Index 193,13.143537682071466,4.196908370694932,8.826455757384924,5.0943002778487,-2.6457121457359274,10.000686561597236,-0.23131104645470812,-16.53923966001151
Index 194,8.652746256148765,-2.0558058819330998,6.314500747066825,1.570916781825514,2.751103985302809,-9.399953944404093,-12.438170710816781,-4.626765834036863
Index 195,-9.256681668117158,-5.152005622236259,1.5353291483274958,-15.114920875415201,8.9200087429739,-0.6316070780295059,-2.6927359437352507,-2.738967205350386
Index 196,-8.097905645011092,8.03997386659001,-11.435200758460436,-6.61596142121637,-4.539035521538219,19.123476868471798,-10.726266852788498,-2.503928194158282
Index 197,12.05434621058819,0.10668614765018196,15.821268175234252,15.429278966304473,-3.774943577959588,4.59793666626733,-1.886328894076087,-7.9719724468617335
Index 198,7.43887059622523,5.220974243084903,4.345270220799911,18.22233913695054,-7.075913131715743,-1.4070039936566758,-14.91334489591647,-4.532838807051828
Index 199,15.728398375080912,-2.249163169260162,-2.219262973798834,-4.665491575005515,21.374854561995384,-11.51482529605971,-17.65961040596007,16.156328074164502
Index 200,0.3175115521075256,5.665016424298651,-2.8431651614499858,-3.8197105604453263,13.861512075126816,-1.3061187797546314,-11.391273573094418,19.721113109098464
Index 201,-2.0939961810556085,-1.1175912531943064,18.826854946747815,6.567323133061468,-17.68339390114994,-18.060999964677247,5.992569326175828,-3.3592377467526138
Index 202,-3.5689859155870285,-16.181856037743007,-13.171796586643046,-5.469599816282518,-9.272801351527843,7.196831503108024,-6.105556665785978,-12.427038289598984
Index 203,-0.6838364743071556,-1.1497200365145503,-1.1205518089805393,18.41103818565147,-10.847769186212089,-11.653870897485039,-9.576077076947584,-7.103622780934703
Index 204,-27.29911666325025,-4.468525572976864,17.434969075682847,5.227706181098557,-13.032481449746163,0.23419147803714807,8.795142084168972,-16.21220228326839
Index 205,-14.528931801112574,-2.8106610650530413,5.221565863284727,-7.363293250713827,4.944721915889,-10.59479235638591,0.6064137000934054,0.35350762555850235
Index 206,2.0785937337427334,0.9063000689675687,8.86645990462513,-1.5749936489824765,-7.706061192815772,7.42696069933455,-0.2678137489618394,0.5939338750217941
Index 207,6.290170688395362,-10.891783278455762,7.9833004138939305,9.849596013756374,-5.279351434676678,6.08726430678428,-12.418077426837119,1.4015647348190785
Index 208,-1.906625719197762,-19.404231644909178,6.279357188581434,-10.580424857503436,-8.192874855379804,-7.38037691934606,-18.69274665733578,-6.464106025030793
Index 209,9.698384156991247,-3.0410167811575928,0.41579971254260245,5.057649898563637,0.08239995016501836,2.984171971709277,-5.844082663662285,-12.557762575955282
Index 210,11.816240611079403,7.424126443198714,5.350735086797444,-3.754635524836801,1.5865955258598698,1.6298280888578915,-9.906287511971051,-4.415287470558697
Index 211,6.838977196009201,11.757996264719058,14.820758377159727,-3.7424681731794984,4.5122487936584115,-1.9452959967589596,2.795159452187004,-12.567827182292124
Index 212,-16.25500183912952,-6.189038812541305,6.216222897290034,9.401350656375136,-6.094565732283373,1.3218611269913212,-7.083633244056406,5.047682582857735
Index 213,-4.557551643632079,10.715104787831569,13.547676409482492,-7.53833836004906,12.545886670052319,6.05719738525809,-6.0323314502572725,5.021686283373858
Index 214,-6.33106473689139,-9.981611517703858,-0.4195877559441288,-10.903627964317073,-5.250041663690611,-3.002613340215114,0.27429143843969794,-3.1935417292873156
Index 215,-3.563482249110117,15.644867167509428,-6.518453419439494,-10.45452249744898,19.359633648917235,15.690785731853783,-4.270211424977551,-9.463808999792887
Index 216,3.494432997524102,-10.391838332065564,14.375191505878952,2.931272008246944,20.998737911205282,3.5213842061011613,-11.094802616782273,22.038214197665283
Index 217,4.511566342567703,-6.371298375063348,-2.856296336800128,8.617137029489431,-6.314763353313473,14.016924463639269,-5.605639075334748,-3.8866824209686563
Index 218,-10.656003513902307,0.34426751488282115,3.625073770989862,-6.162679614826106,-22.080499040671512,0.6665610194765412,10.592150061596078,17.66803353311377
Index 219,-3.298846563866107,-13.949431035695312,4.717441053644411,15.010959400740857,4.94075962039635,-0.5131621941806161,-6.268875150333722,25.333093415983807
Index 220,4.715419480669133,-10.629623609742353,2.9445597179246215,21.17225576897798,-19.356342091806688,3.8598639283511886,-12.957566800127235,11.855868408344175
Index 221,2.924247446415453,-6.1828793468613075,16.12030655907503,-1.54732900714929,5.805515234708174,8.441748351685527,8.301057808039335,1.108452562223539
Index 222,0.09426685839181069,-8.007854960434544,-12.504230961606135,9.577533564475804,7.785269491575161,-2.9638167109818876,3.2253432723713664,-12.08715363315434
Index 223,6.948360298753431,-2.3217944653626694,3.567784586539619,14.064414122579564,2.0517553722720097,-12.920739020636177,7.8936023235517805,-3.5967781418392635
Index 224,1.0149074171235988,0.10829735640325688,-6.765789791531218,13.242514653642264,-0.4620747981935801,5.825945604711952,-4.3232609311014745,-0.23064820830439736
Index 225,-1.2525440597810626,1.1267362817028912,-13.036278447432766,11.714846307812346,15.541887995513035,4.776531050920417,16.657108461038415,-0.6918245269249607
Index 226,5.267494408308026,-14.149810810278753,4.415364931059052,1.7226612287108314,-13.221343444941052,4.6098912688468365,-2.1175109232789477,10.575313285982928
Index 227,-7.2090657188707095,10.675942808589795,11.709264837727362,5.866586347708065,-14.598755578978517,14.123215359015116,-3.6166388299305097,9.687806957472912
Index 228,0.558543584802672,8.75566952651888,-0.77134574786772,25.266018708879372,7.243203719983169,-9.401808049800419,7.1861384083932425,-2.511322834531453
Index 229,4.448758415666417,-0.0313518536104729,-6.9589939566673635,1.1897634597510716,-6.64077641879776,-3.826873032909883,1.7539672648204445,-14.344028815598035
Index 230,9.8302439003356,-1.0937046538702433,-0.8294132296009746,-15.991412011862192,-0.29172867703277405,-18.735077102995813,-1.2727611889358355,12.817569121377247
Index 231,-0.7254212350128869,-16.69471820913869,-5.660759368439843,-8.224058946658081,3.7686111312868427,9.420373923543174,-10.717837557804703,-3.3214532621521515
Index 232,2.4284414925070403,0.30568180625615127,-5.746343199000869,-5.600244110487045,7.0758779847900435,-3.2133377850258698,-5.473279906376441,12.292282804242676
Index 233,-14.480593617926022,4.2635412692413155,1.110151303440506,1.1450984799652804,3.41589151329907,-3.2146856793632406,-18.40084900029328,2.64339950182419
Index 234,-0.7494250893913632,-9.796019466948687,-4.738082797634116,6.967373897071516,7.406677422249649,5.149746955110164,3.79361208661161,-0.362975855797502
Index 235,-11.141270480532459,-3.9072163579187187,-10.332584153701958,7.887532195547963,-8.575055648765602,-11.23080523308608,1.6153087049365196,-13.190004869939534
Index 236,-16.54807160270814,-7.088156568765067,-0.33834679851994753,-7.847229523370754,-20.16727325649721,8.001359546230361,6.500979804376859,18.538016637195774
Index 237,0.8430334272473212,12.584612113128665,-7.195176260085296,-2.9544138971002094,0.1730247001264476,8.19280322515031,-14.24055470666854,4.6660821683997975
Index 238,-11.37322629416439,25.98007941896835,-8.710130031826893,-1.0779786266172193,-7.495451012798064,1.7260687012557279,9.537267190280726,12.897737054013984
Index 239,15.16567114669084,13.179445692820623,5.13297184682675,1.257554230986231,-3.844259434743322,10.751340228569584,-6.864873022332221,0.269410408339379
Index 240,-2.6503399842424975,3.1959647958756214,-7.5892466534154215,-22.073533225370895,-3.5065543022822396,-13.110260454607232,-18.400162544432494,4.13702803210788
Index 241,1.774058981678921,0.20786541515634993,23.115966970414558,4.807154152331919,-5.252809319310686,4.8603853189463635,-0.9120346252625816,-0.9748596580879422
Index 242,-8.067674476541356,11.289333335992502,-21.428878247539632,1.1151166927035467,-7.1942715193273425,-25.58840759547909,-7.928783979006669,-6.365818368807635
Index 243,20.136809064149496,-0.10287095369778929,-4.566263689505404,-0.9828968887877201,-17.89965574604226,17.832598437590963,4.997200608359238,3.9668932852206398
Index 244,-13.201405206175203,-13.13546554489729,2.3047722444270984,13.526071881155023,0.5314466506897997,11.141744537846986,7.075137118764964,10.702916503924762
Index 245,19.020101958235756,-6.87485366649976,17.53372524073346,-2.3774976923140123,-12.503730248444096,11.66104448585962,2.889225345983965,5.755486596824099
Index 246,-2.0707170147864025,6.194735443698224,-9.74506683203604,-7.295647997565427,-5.309793583666736,-3.015242665980336,19.89306247795077,-17.671714284040114
Index 247,-0.5625454442588078,-8.687252130913967,19.370820095973947,-6.205414190789281,11.630394031178962,9.217963719925994,-8.466800976868472,10.699065156856584
Index 248,11.00054697468539,-6.557430252154345,8.692973527423863,2.1896185225633475,6.554270367662322,-1.5491633630812875,-16.660767821333128,-8.583012930686728
Index 249,2.494837829916105,-4.0049917112395566,-3.769413821082064,16.701490800937297,-1.3652084102014508,9.841434121087229,11.46698243306089,-7.866611783569243
Index 250,-9.85692613546866,4.310625127720128,8.405663062071914,-3.0771684579234915,11.054353591190138,-14.273073087889383,13.416699873595617,-4.929848686250232
Index 251,12.74262630594696,16.858616850992586,-1.4273896716239218,-0.8846169434003623,10.292646915112227,13.44820789999748,-8.516461306810555,-1.9512770791981229
Index 252,7.326645417127838,16.186752422802083,-0.590677758440599,-12.13584189028645,5.955505618812403,-1.7644838973525714,11.56308603410703,-2.25329374333471
Index 253,5.1129229714911535,-3.9693465261686844,-29.797520222241864,-2.5756845018555845,11.60126726491806,10.551953517353041,9.908635207025947,-9.339247558880611
Index 254,-24.864953376010654,3.311472079385837,-3.4207820247268805,4.68819495017569,-2.677399651208151,-8.899559276886901,-0.5430867924403309,-7.288964845227546
Index 255,-1.3908949340899524,-16.7915247020554,-14.002895086364905,9.008876376041668,22.068464331653903,7.709125866627463,-9.54390676149416,-16.719051477519756
Index 256,25.801089885015294,4.079556030682433,-10.770975146980144,6.256474646684941,-5.4916905274305625,2.0269217642144195,0.4140688935970168,4.634513320130542
Index 257,-5.73814481277355,-15.514083264302949,-18.624983832971818,14.423387855494695,-0.11865208215756301,1.2990972036371011,8.807036260442691,-3.455974162525277
Index 258,1.6465695733238774,-10.784043116648384,-2.1005963203940805,-10.781159221847084,-17.829239654069834,-3.245084346919269,6.392742367317369,-7.136726847284524
Index 259,3.542314593648853,2.9625154723048697,1.2903906680071229,-8.905228255614432,-13.886613081326193,1.7370264575592242,-3.404761614288006,-5.677265280985054
Index 260,6.339253955995977,-5.569472578930968,-1.37672443908847,1.3107234304835735,7.196857058622724,16.113977253595838,-5.939671037081837,2.4020150232337008
Index 261,-3.456519499719998,-6.782186966048559,-5.185278359428706,23.230190850928377,6.642254860029318,5.5207035913166225,-9.884042516324685,3.8791389185668015
Index 262,8.87860871997873,-12.070199934161767,-5.4310942812009175,13.850670368398255,-16.05300456602413,-7.471582034572527,-4.041584304122068,6.319880789175984
Index 263,1.4447514065394875,5.011618403026905,1.6587892582340402,14.641295064327897,-2.605824919444994,-8.276652646875126,-1.1792850625932239,-12.341848553928154
Index 264,16.010087828114166,-10.107476122318456,-11.019184084475528,-23.407537652454234,4.546428908163939,-5.739828102434118,-16.621621482435863,-0.22039147629019928
Index 265,-12.873406435800058,9.346244296273161,-7.939238350899838,-20.3944418283691,-8.930420449915951,-10.05709019543518,7.659271797652423,18.651511617897967
Index 266,8.37348872458414,11.349954037953058,16.573736951493714,-1.7840791402963008,8.784187463561443,-5.571168718577172,17.904765893211632,9.004449772487057
Index 267,8.639823951219094,-3.6925691446500037,-6.858122538920517,12.600784339880294,-2.2379541741059295,-5.810792873268344,2.9737504144596243,-3.608209651120651
Index 268,0.7010427889589603,0.5971273682406883,-4.549855089345475,-16.087838240101068,-1.580499279376915,-0.3615985278238717,-7.149317326908021,-13.192740916654559
Index 269,0.12410719668062514,-9.308154720228472,-11.908114642695695,13.220169551285984,1.60430840075805,-1.9733086276653116,17.383852266125,3.3920439351756517
Index 270,5.072897641008182,-18.193022502629894,-4.893063879591799,-13.617779446586923,9.02054695259581,1.1896754533334353,-6.79294061944924,-5.427071431384921
Index 271,0.7451558458966717,13.616574944562679,3.9669575686231493,-13.189651568208205,2.1169880936769276,9.46902030868817,-1.5360216299456417,0.7806307339988361
Index 272,-8.044517168649426,5.530376361770761,-2.867633677670844,12.442744954928797,18.91777531613696,2.9560663401437375,8.623893051081538,9.7382019546035
Index 273,-2.332692011666117,-14.117103608943054,4.001843410046268,13.051251064698882,6.22427485422871,-0.8719074175921344,-17.55236479840581,9.561321371120785
Index 274,1.4265694834579326,-9.016052530763282,-9.845054346589636,5.537546408107286,-3.0375151103472646,8.532705364560433,-16.046248426161867,-11.419767037819348
Index 275,6.335472356830816,3.2663195372763845,-5.010930176569596,-3.9198343539463636,10.11218231055947,1.0380731269931431,-3.3501872244561888,-8.054192985754366
Index 276,-11.747591201614622,-1.6300198308717906,-15.953412530294745,5.633744517904772,13.78400612954486,-25.87016250268047,-9.637986827641038,9.56913820001404
Index 277,9.979111036912418,-11.983002627064998,3.656205977846723,-2.4885219081661205,4.495852783965839,-14.303484737346775,15.891883701496894,1.3714642158683366
Index 278,3.3126195910696605,-3.3563003468262136,-11.400274408838714,-4.338377312569937,0.846199568107152,3.6738971502821673,8.287835002249297,-17.838577431744927
Index 279,3.439412101003266,-3.1261644598149734,-13.656911735511233,3.175488825599629,0.4493611489321788,4.571532428822968,-15.695148560252001,-12.046454364896
Index 280,-4.2369702258991815,-3.9051081843026965,-2.2332546105913735,21.964358721580993,-1.9296689807354126,12.88728386625078,23.212209809114327,-2.948226609090494
Index 281,2.449330668413797,-1.4611988692020987,-4.615859284175164,13.279124384265046,-11.004290599042113,-3.246093038738959,-17.512039799532715,-3.1305229636768894
Index 282,-3.095798523076738,-11.236701814471848,-13.840470545603283,-17.134529532275028,-2.3476224830591415,-11.456808413157134,-2.9931347603705944,-3.83854824968257
Index 283,0.9146825687351872,-7.1595402767246386,2.0566671016484763,1.6793383948549143,1.32792364575111,-18.125432497143056,-0.8264319849861841,4.84924994135382
Index 284,12.709011194258341,1.267198790565609,2.852255659892062,15.463903503163545,8.092288593010583,-24.06885312753953,11.172683232228927,-15.080541934223739
Index 285,-24.710564930954867,0.3055870618183276,3.446748504702635,15.056730700992953,5.258793738930027,15.794620129918604,30.59543512741515,9.701186127508558
Index 286,-2.4734717009631915,10.380858996052249,7.282172365378284,-9.401495070332382,-2.525516673763058,-3.6593572111333894,4.251181678515712,-17.420845185184138
Index 287,-7.060496718160234,1.1221173364731098,-8.012478583065615,7.578565764517501,1.613642536270639,-0.1894449333711835,-0.17219499974645366,-11.036209758919993
Index 288,0.7639066693582872,20.208963542153736,-4.222275785298685,-11.53387271826517,-1.1319647286988033,-22.133626847595885,10.476751689891127,4.0316930222838385
Index 289,-0.0955080387502209,18.40537504511709,8.261919476174864,-15.688387049072857,-12.712564022121134,4.677978748625124,9.900456215720409,3.4151711478788487
Index 290,1.1151582047014803,-17.53111031225155,14.640599990293131,14.118598347582513,12.456120794536611,17.35348398386199,3.2837683525883876,2.388036596173189
Index 291,-3.381296320932616,-0.4960408178965228,-1.3423222644828656,3.9214554434651743,17.91103073565688,6.308207963665156,6.294646537505379,-4.25974798031022
Index 292,10.14818004256605,5.763164469526325,-2.5966265070476098,11.169845390890023,-8.653253651753186,9.427878779191342,-0.6131257402825611,2.03820859792953
Index 293,5.106742280411747,-6.642159780928698,6.284675726846388,1.8606398311683163,-1.2220191884660827,-7.940813664786674,8.702927057821618,11.53035146798316
Index 294,24.47068095985697,0.6854002651337072,14.398346448480847,13.090572615974805,7.848299144237338,-3.55945412319548,5.066532906964615,-5.222000561530122
Index 295,-1.1828065440767683,0.7959890179879556,20.485598305337888,-4.3717923475328355,3.7236218486498385,8.656045707329541,9.062108064467765,3.1658306661522166
Index 296,-14.20120168861022,2.1694653710231298,7.717962755369028,-10.143062083771412,2.7398851309521866,-20.868537789471088,10.831861525343156,-9.970133247659561
Index 297,-4.297586392635938,3.7958861645842163,5.462638121864918,-8.259643112374228,-7.391609589150291,-0.886922374660357,15.771359513255936,-0.27929574719452194
Index 298,3.185199487575088,-16.443558084877434,-21.56220717773204,3.4666119433998603,8.312833162853185,-12.446206576033648,-2.2171857316067345,10.109426988511409
Index 299,1.2016082734945475,6.522151560367076,4.930062898109295,13.591917009941866,-17.064465948404447,-12.240260680809989,-5.966597709098769,7.11252727260108
Index 300,-2.8525909079094554,5.250129409972942,2.171615122227569,14.33674347178737,7.072077899806627,4.431838347741945,10.205287037175747,1.1034048329309611
Index 301,19.19226419126773,-6.51647538012872,5.950312024504965,5.053142956275273,2.3009064757947275,-10.10719551614794,-13.20574856447374,1.6441970740066982
Index 302,7.650990874475402,6.566912061653744,10.633127135759075,2.061510767551664,3.6398995358252506,-4.0647705245539925,-24.032500284028973,8.825483493589154
Index 303,-2.058608960474315,-12.156502979319235,2.5876058355733553,-4.2122128639018355,-5.385804864574252,9.302202320376965,19.66064629742323,2.3084300490490652
Index 304,3.31959598266381,-2.551387193925251,-3.1103821895038406,-1.8233175278932532,-9.210295397892423,-1.4452126740337428,11.431434404656544,-7.181074355006261
Index 305,-4.281731501983531,7.261481003448108,3.5904727032591373,-2.239230000901574,14.37503957032931,8.041479115555422,9.325383565550025,-7.377993956118046
Index 306,8.29442587583588,23.874000248106377,16.036643708252928,10.578682340018336,-1.474370280207196,3.357296738895304,6.823300757877533,2.6354757339907833
Index 307,2.8007974780443834,-20.257299805299944,-4.384940056437689,-18.577189860636985,-2.8238680547042607,-8.781556001347132,4.18662668582113,5.530977386359375
Index 308,-2.916542958094572,10.846526589412239,-23.212942302482436,-2.409350448694413,-0.8051849441218578,16.970175323420435,35.74022063810548,-0.7863659431728727
Index 309,7.311168066665971,-11.649106588694899,20.71877221117575,-16.7341138002968,-14.360154684780284,4.56620313804366,6.210778362350281,10.764407252354802
Index 310,3.463100082421489,-6.9178565221910535,2.462101912348845,-1.115966318757509,6.126019910294788,11.906563678300476,-3.1857971047419857,5.0936024423477555
Index 311,-3.5094961002272136,15.159030010399484,-2.316875718092242,-10.58830287394948,4.364769887484098,8.97295987394738,0.6447394436621952,8.062777127628497
Index 312,-8.61804300407768,-9.333567142548626,3.7677229305377278,7.215463814326725,-1.7427198563041424,-1.7877076729185968,-5.198791101413845,-7.973038146369685
Index 313,5.343608618154468,3.3078670514566673,9.384404689508928,-9.806292377876055,16.289844289943243,13.326139490983358,-10.393421919692123,6.563600190900596
Index 314,3.2534858693565916,20.019779994321084,-16.941480837469637,-3.804867495832005,-15.47939075025964,-2.4179076350461868,8.811781791873356,5.234130858145905
Index 315,13.22553797703716,-12.189999829547467,1.1970618441291556,-2.080696491132688,22.415186777218917,-5.765161111351564,13.783914723189417,-3.157715814935436
Index 316,-0.6721678716564515,-0.9257924929776086,9.61154950203873,-6.66335433177205,-5.7854990781167634,-7.393391985168126,-0.8972918940811675,10.75425821219493
Index 317,-8.07484711580755,-4.22860606314827,-0.24476785272014223,-18.13590930605943,4.769544385793419,15.370591132197147,-11.286147382219278,-0.07254169835766888
Index 318,10.970243680108036,-6.283889990289667,-0.09517160566120772,3.869979155069663,6.1547966000053105,-8.827054743685308,-3.16292515336626,-7.740958294063855
Index 319,0.6213744851269525,-10.715655398681074,6.965680615269347,-8.77261259484414,-8.583628083583847,3.905210647396151,1.8758864152484045,-15.584752697198795
Index 320,-0.09219335794919077,4.242350444431657,-8.262156495487817,6.192290929334959,-6.02916268370521,-21.03886912821843,-11.563592094953323,14.353584136571083
Index 321,5.2571078887443745,-12.093902356861538,11.816981474352552,1.3957058901175992,0.06959567686051948,10.039908388153762,11.617945984051776,2.4140274094244614
Index 322,13.19244223276933,-11.195056994206373,4.08869327348206,-12.486262060206158,-4.461213016997407,-9.35918504988169,-1.4465664695739067,11.81080001147742
Index 323,-7.422451635407317,-4.115218062464162,-8.836027238500462,-3.5557099039067475,1.521562924303716,-0.8552297625760708,-5.851473856825724,1.875989801180653
Index 324,-0.4070618271527166,0.2054107380577958,-2.1246722179368605,1.7010914874256735,20.699703043305302,0.04256813144008376,-4.83558904679811,-12.588769726356475
Index 325,8.22959669909788,12.330249661362547,-5.086337344448467,-12.380854608322707,-14.000280406213477,-9.471288667218031,-12.710596899420617,-10.817413664026208
Index 326,12.237640259977896,1.330684159203487,6.125403477198059,-20.498627053880245,-5.63695852637491,-3.0800129715620184,0.8532791724402014,-0.23921980999183287
Index 327,5.317972664359537,-16.5476918902537,0.38741548959817906,9.645158862359049,6.967629017687072,-14.120294566996455,14.738689491343893,-20.256197805651972
Index 328,-5.2372729866608765,26.70710602537529,5.476861599926716,-5.709807141730463,-0.4451878426521628,2.467007045325742,-13.301836853642289,-2.689462464549986
Index 329,-2.6185664625746408,-7.110989022695998,7.58820666907385,3.080555142288036,25.759885929375056,17.014483639480368,7.483129938995303,16.544983310977035
Index 330,-17.77667465453068,0.21589183630493286,-12.052942686770692,8.14556823654941,23.59615466668664,-9.723829235156641,-8.221083324854675,2.655206297272168
Index 331,-13.612967819551738,5.878536956616465,-2.8720385659438783,2.0666782724120303,-11.245674128290998,5.306610038634662,-3.0109441049293646,8.076927440528177
Index 332,16.502590562612195,10.09974763245701,-6.832281505670867,-11.178476803247236,-19.66605100597286,4.040690790912565,-10.351485967426356,9.368916232090697
Index 333,1.0970452932482704,-0.4031149611212833,-9.10260051515852,14.183438972193228,8.359089829373245,3.9182891661107226,1.9718022364226835,7.6815137069961
Index 334,16.494833038641282,-1.6796664496839229,-9.25995055572881,-5.837313315722673,13.333007305040107,-4.505744621548432,14.158758741023213,-12.603985852281808
Index 335,-7.550646300863209,-5.209517825449497,-7.307490187085594,17.251209458392232,-6.643830891477441,-3.017630455751559,17.947782710459826,-1.8219381504273835
Index 336,12.503494342043894,-0.41732124291859635,4.635697281194278,18.125183626845565,-0.43221539335966225,-1.6180554343756075,-5.602595029125902,-11.631931881538131
Index 337,5.866231590949677,-7.139778707300652,0.5153436163254944,17.479624662938566,4.625618788158973,0.9510478631451834,-7.436677254461431,3.4019449626168647
Index 338,-8.407172750349018,-10.743818538405321,1.2384583883794218,-3.374899408679447,-2.751437127201098,-13.370493451322565,-14.205642767697668,-16.731100223556844
Index 339,-3.1156468653818608,-21.60248801079243,14.746148698969145,-14.268404366187086,-23.08753378087645,-15.580541998126874,16.315775212474275,-0.19058293448256966
Index 340,9.18602837673136,7.922453071200939,14.363121860057191,3.547351595902619,-0.471457754606344,-3.6206263924503714,-0.46374429736321165,-3.7017874508016373
Index 341,-4.614551546273386,-0.15653479071867477,18.910466401268074,-3.9307519522809797,6.674169841068665,1.5580583290509136,14.365064476816043,0.5188624822812514
Index 342,-5.587042012301561,1.9487827302793441,6.174012463188735,-6.529352629404746,-9.539540742257103,9.149954582206272,2.4812109500406123,3.467882855684563
Index 343,4.303450742859529,-18.492098960681368,-0.11004285918345758,5.730173012250742,2.6231236828150633,-10.993567967698603,8.578682927153608,3.564654145360588
Index 344,17.816129227367426,-3.0479677530940705,-11.555660634985884,-1.9558448412632992,14.10040270373174,-28.239495056018953,4.98040850638125,3.5171508948566177
Index 345,5.072413157791276,-21.7998668463416,3.6190097869564757,-6.221051750497523,17.72110936972717,-6.125870038419295,7.524196825650771,-14.200401937903065
Index 346,-16.59253665550687,-10.577654420582851,5.040742503150262,3.1896532369282795,4.466484846060755,5.500710444073375,3.84103968345502,-10.135205122103141
Index 347,-4.5174283600705,-16.115388458599227,-11.246725049011712,9.720149948855088,-9.487643850371699,-11.280152749775954,-0.12815160970625145,-16.903192882927478
Index 348,-0.03475950643763912,-4.565686920469989,-9.028877229913222,-5.317247671347793,-2.427920806445327,-1.8865741741086541,6.262121785234552,-18.48384163713534
Index 349,-17.355413371392995,-6.030657738998969,10.08105349814847,-3.298274423822824,4.016517819993507,0.18433516927975108,-9.065406075315844,10.337950089847517
Index 350,-8.188702517762694,1.637589205750285,-14.194955878574119,-4.49951977865335,2.0617694216413094,-3.107606475728531,-12.683250556372876,1.4520517673523525
Index 351,1.789567112931433,-6.483937308825044,7.072407626523583,8.7477627075743,0.7958430934573081,-0.17569844418655975,11.095783212720274,-6.362676712547425
Index 352,-3.026406191809314,-6.583599114609665,-3.804360739808147,11.080762981727279,-4.600860658881272,-15.688392662319252,-7.276830478988147,16.62120265006432
Index 353,16.051463804308895,-4.216367132176448,-12.684813617206931,4.616651848852869,1.6409740593623454,1.7464866690377403,7.070581257137266,-17.085159131516473
Index 354,-2.5188061889765323,2.644848997102487,6.214773106657038,1.765449173575786,-15.365558094640498,15.437921298002468,-6.430064730754043,-10.086540936899834
Index 355,-11.60516675467921,-11.092793608164706,-13.797497867856487,1.6679827197431385,6.376765779493461,-7.274282204688722,-5.980626279693649,-5.54519929300087
Index 356,-11.95264617784625,11.912276765244185,-1.807044660335051,2.723301948129736,3.755419058940601,10.741642054994795,9.022707880540729,8.034821283968808
Index 357,-3.4722947365150403,-21.175021535517647,13.79584412682944,-2.77369073949958,-4.953006396490688,-4.016354283354994,12.600537585939362,5.292378448789261
Index 358,5.675008078096785,-19.360214654773625,13.360359726543589,-15.845191423893985,22.108683323012038,9.178535524724806,11.66987151932334,-0.9206008016859202
Index 359,-1.7631625182526878,5.439066004487714,5.2698609005935415,-11.18119551084503,2.445173854378797,10.970393143718919,5.692670673918691,7.445429017605091
Index 360,-19.772251124338297,12.980337478977715,-2.564232492534403,-9.353385303372391,-1.2043265129641125,-0.3525604765274889,0.6853724493575065,-19.15766966594999
Index 361,6.11024050852925,-10.247340511512071,8.801082333155893,6.749479067974141,-2.2038494213663014,-8.709381187741457,-12.041396736658205,-7.013341492164376
Index 362,3.315793214522358,-2.868474194287126,-2.8057158438588887,8.582131546657257,-15.814568133562785,-16.521438710835394,-10.191920739787722,-17.599945246800242
Index 363,-10.220207207300051,-7.200606154782452,-2.8913877996313575,-2.921110872956868,17.929102504131965,-3.953022068728197,-6.888214457486504,-9.23216231075527
Index 364,8.751299441888392,-13.466265975758363,-6.145786773120535,8.867567816260035,-6.160985192503611,3.561251944818067,-7.672532268406619,5.4479941774849365
Index 365,3.9834354177294724,0.4920064437495397,-3.4838288526873775,6.306328053635161,-7.956908093003744,8.458024327937396,-2.719800228868236,11.71251798867976
Index 366,-1.4931698738948065,8.151632129662364,-14.650547051708916,14.524560668822609,1.6834237106961127,-27.804466923127258,-13.69630807540311,7.678455558554214
Index 367,5.025447930347925,11.405727136453848,-10.012237439632889,-13.489632218748262,7.989100703987133,-3.295551274064761,13.739606856206079,-0.3242459950227874
Index 368,-7.940614509917918,8.39804849772085,-15.36368004092677,10.916365530981055,3.253374246496634,6.8098389300920195,-11.34798845326777,-18.842299151665596
Index 369,3.5053674466698648,-3.5264237977511916,-2.136967675633395,15.718440419632572,13.62685890675779,-4.7481745795433135,-14.53415861063436,10.583316037583888
